id,datetime,latitude,longitude,maximumwind
AL031858,"1858091406","26.0","-83.9",60
AL031858,"1858091412","26.9","-83.1",60
AL031858,"1858091418","27.9","-82.0",50
AL031858,"1858091500","28.9","-80.8",50
AL031858,"1858091506","30.0","-79.6",60
AL031858,"1858091512","31.2","-78.5",80
AL031858,"1858091518","32.4","-77.3",90
AL031858,"1858091600","34.0","-75.8",90
AL031858,"1858091606","36.0","-74.6",90
AL031858,"1858091612","38.5","-73.3",80
AL031858,"1858091618","41.4","-72.0",70
AL031858,"1858091700","45.5","-70.0",50
AL031858,"1858091706","50.0","-67.0",40
AL041858,"1858091700","18.4","-41.4",80
AL041858,"1858091706","19.2","-42.2",80
AL041858,"1858091712","20.0","-43.0",80
AL041858,"1858091718","20.7","-43.9",80
AL041858,"1858091800","21.7","-45.0",80
AL041858,"1858091806","22.7","-46.0",80
AL041858,"1858091812","23.5","-47.0",80
AL041858,"1858091818","24.2","-48.2",80
AL041858,"1858091900","25.2","-49.4",80
AL041858,"1858091906","26.1","-50.7",80
AL041858,"1858091912","27.0","-52.0",80
AL041858,"1858091918","28.0","-53.5",80
AL041858,"1858092000","29.2","-55.2",80
AL041858,"1858092006","30.6","-57.1",80
AL041858,"1858092012","32.0","-59.0",80
AL041858,"1858092018","33.3","-60.6",80
AL041858,"1858092100","34.5","-61.9",80
AL041858,"1858092106","35.8","-63.0",80
AL041858,"1858092112","37.0","-63.6",80
AL041858,"1858092118","38.0","-63.8",80
AL041858,"1858092200","39.0","-63.6",80
AL041858,"1858092206","40.0","-63.2",80
AL041858,"1858092212","41.0","-62.4",80
AL041858,"1858092218","42.0","-61.3",80
AL041858,"1858092300","42.9","-59.5",80
AL041858,"1858092306","43.5","-57.6",80
AL041858,"1858092312","44.0","-56.1",70
AL041858,"1858092318","44.7","-54.1",70
AL041858,"1858092400","45.2","-51.8",60
AL041858,"1858092406","45.7","-50.0",60
AL041858,"1858092412","46.0","-48.0",50
AL041858,"1858092418","46.5","-45.2",50
AL051858,"1858092212","21.9","-74.0",50
AL051858,"1858092218","23.2","-74.0",50
AL051858,"1858092300","24.6","-74.0",60
AL051858,"1858092306","26.1","-74.0",60
AL051858,"1858092312","27.9","-74.0",70
AL051858,"1858092318","29.3","-74.1",70
AL051858,"1858092400","30.7","-74.1",70
AL051858,"1858092406","32.2","-74.0",70
AL051858,"1858092412","33.3","-73.8",80
AL051858,"1858092418","33.9","-73.7",80
AL051858,"1858092500","34.5","-73.6",80
AL051858,"1858092506","35.2","-73.4",80
AL051858,"1858092512","35.9","-73.1",80
AL051858,"1858092518","36.5","-72.6",80
AL061858,"1858102100","21.5","-73.6",50
AL061858,"1858102106","21.7","-73.3",50
AL061858,"1858102112","22.1","-72.9",60
AL061858,"1858102118","22.5","-72.5",60
AL061858,"1858102200","23.1","-72.1",60
AL061858,"1858102206","23.7","-71.6",60
AL061858,"1858102212","24.2","-71.1",70
AL061858,"1858102218","25.2","-70.6",70
AL061858,"1858102300","26.1","-70.0",70
AL061858,"1858102306","27.0","-69.3",70
AL061858,"1858102312","28.2","-68.5",80
AL061858,"1858102318","29.5","-67.4",80
AL061858,"1858102400","31.0","-66.3",90
AL061858,"1858102406","32.5","-65.0",90
AL061858,"1858102412","34.0","-63.7",90
AL061858,"1858102418","35.5","-62.7",90
AL061858,"1858102500","37.0","-61.7",80
AL061858,"1858102506","38.5","-60.7",80
AL061858,"1858102512","40.0","-59.7",70
AL061858,"1858102518","41.2","-58.5",70
AL061858,"1858102600","42.2","-57.3",60
AL061858,"1858102606","43.2","-56.0",60
AL021859,"1859081700","38.5","-67.0",90
AL021859,"1859081706","39.5","-66.0",90
AL021859,"1859081712","40.2","-65.0",90
AL021859,"1859081718","40.7","-64.0",90
AL021859,"1859081800","41.0","-62.9",90
AL021859,"1859081806","41.4","-61.6",90
AL021859,"1859081812","41.7","-60.2",90
AL021859,"1859081818","41.8","-59.0",90
AL021859,"1859081900","41.9","-58.0",90
AL021859,"1859081906","42.0","-57.3",90
AL021859,"1859081912","42.0","-56.8",90
AL021859,"1859081918","42.0","-56.5",90
AL031859,"1859090200","17.3","-59.7",70
AL031859,"1859090206","17.4","-60.7",70
AL031859,"1859090212","17.5","-61.8",70
AL031859,"1859090218","17.5","-63.0",70
AL031859,"1859090300","17.4","-64.1",70
AL031859,"1859090306","17.3","-65.4",70
AL041859,"1859091206","35.5","-57.5",90
AL041859,"1859091212","37.0","-54.5",90
AL041859,"1859091218","39.0","-52.0",90
AL041859,"1859091300","41.5","-50.0",80
AL041859,"1859091306","43.0","-48.5",80
AL041859,"1859091312","45.5","-46.5",70
AL041859,"1859091318","49.0","-43.5",70
AL051859,"1859091500","28.0","-89.0",70
AL051859,"1859091506","28.5","-89.0",70
AL051859,"1859091512","29.0","-88.9",70
AL051859,"1859091518","29.6","-88.6",70
AL051859,"1859091600","30.3","-88.1",70
AL051859,"1859091606","31.1","-87.5",50
AL051859,"1859091612","32.0","-86.8",40
AL051859,"1859091618","33.1","-84.8",40
AL051859,"1859091700","34.3","-82.5",40
AL051859,"1859091706","35.6","-80.0",40
AL051859,"1859091712","37.0","-77.5",50
AL051859,"1859091718","38.5","-74.5",60
AL051859,"1859091800","40.0","-71.0",70
AL051859,"1859091806","41.2","-66.5",70
AL051859,"1859091812","42.0","-61.0",70
AL051859,"1859091818","42.5","-55.0",70
AL061859,"1859100200","17.5","-75.4",80
AL061859,"1859100206","18.2","-75.1",80
AL061859,"1859100212","19.1","-75.0",80
AL061859,"1859100218","20.1","-74.8",80
AL061859,"1859100300","21.2","-74.4",80
AL061859,"1859100306","22.2","-74.1",80
AL061859,"1859100312","23.2","-73.8",90
AL061859,"1859100318","24.5","-73.4",90
AL061859,"1859100400","26.0","-72.9",100
AL061859,"1859100406","27.5","-72.4",100
AL061859,"1859100412","28.8","-72.0",110
AL061859,"1859100418","30.4","-71.5",110
AL061859,"1859100500","32.4","-70.8",110
AL061859,"1859100506","34.5","-70.1",110
AL061859,"1859100512","36.5","-69.5",110
AL061859,"1859100518","38.0","-68.6",110
AL061859,"1859100600","39.5","-67.4",110
AL061859,"1859100606","40.9","-66.1",110
AL061859,"1859100612","42.5","-64.0",110
AL061859,"1859100618","44.5","-61.0",110
AL071859,"1859101600","25.1","-75.1",60
AL071859,"1859101606","25.2","-75.5",60
AL071859,"1859101612","25.2","-76.0",60
AL071859,"1859101618","25.5","-76.6",60
AL071859,"1859101700","25.8","-77.6",60
AL071859,"1859101706","26.0","-78.5",60
AL071859,"1859101712","26.2","-79.5",60
AL071859,"1859101718","26.5","-80.5",50
AL071859,"1859101800","26.8","-81.3",40
AL071859,"1859101806","27.2","-81.8",40
AL081859,"1859102400","20.2","-93.3",40
AL081859,"1859102406","20.3","-93.3",40
AL081859,"1859102412","20.4","-93.3",40
AL081859,"1859102418","20.6","-93.2",40
AL081859,"1859102500","20.7","-93.2",40
AL081859,"1859102506","20.8","-93.2",50
AL081859,"1859102512","21.0","-93.1",50
AL081859,"1859102518","21.2","-93.0",50
AL081859,"1859102600","21.4","-92.9",60
AL081859,"1859102606","21.6","-92.8",60
AL081859,"1859102612","21.8","-92.6",70
AL081859,"1859102618","22.0","-92.5",80
AL081859,"1859102700","22.3","-92.1",80
AL081859,"1859102706","22.5","-91.7",80
AL081859,"1859102712","23.1","-91.0",80
AL081859,"1859102718","23.9","-90.0",80
AL081859,"1859102800","24.8","-88.7",80
AL081859,"1859102806","25.7","-87.1",80
AL081859,"1859102812","26.7","-85.0",80
AL081859,"1859102818","27.7","-82.8",80
AL081859,"1859102900","29.2","-79.2",70
AL081859,"1859102906","30.3","-75.2",60
AL081859,"1859102912","31.7","-69.9",50
AL081859,"1859102918","32.7","-63.5",40
AL011860,"1860080800","27.9","-84.1",40
AL011860,"1860080806","27.8","-84.5",40
AL011860,"1860080812","27.8","-84.8",50
AL011860,"1860080818","27.7","-85.3",50
AL011860,"1860080900","27.6","-85.9",60
AL011860,"1860080906","27.5","-86.3",60
AL011860,"1860080912","27.5","-86.8",70
AL011860,"1860080918","27.4","-87.5",70
AL011860,"1860081000","27.4","-88.0",80
AL011860,"1860081006","27.4","-88.5",80
AL011860,"1860081012","27.5","-89.0",90
AL011860,"1860081018","27.5","-89.5",90
AL011860,"1860081100","27.6","-89.9",100
AL011860,"1860081106","27.9","-90.1",100
AL011860,"1860081112","28.4","-90.3",110
AL011860,"1860081118","29.0","-90.1",110
AL011860,"1860081200","29.7","-89.8",100
AL011860,"1860081206","30.5","-88.9",100
AL011860,"1860081212","31.0","-88.0",70
AL011860,"1860081218","31.3","-86.8",50
AL011860,"1860081300","31.4","-85.6",40
AL011860,"1860081306","31.5","-84.6",40
AL011860,"1860081312","31.7","-83.6",40
AL011860,"1860081318","31.8","-82.6",40
AL011860,"1860081400","31.9","-81.6",40
AL011860,"1860081406","32.0","-80.6",40
AL011860,"1860081412","32.0","-79.6",50
AL011860,"1860081418","32.0","-78.6",50
AL011860,"1860081500","32.0","-77.6",50
AL011860,"1860081506","32.3","-76.6",50
AL011860,"1860081512","32.5","-75.6",50
AL011860,"1860081518","32.7","-74.6",50
AL011860,"1860081600","33.0","-73.5",50
AL011860,"1860081606","33.3","-72.0",50
AL021860,"1860082400","28.2","-77.1",60
AL021860,"1860082406","29.2","-76.5",60
AL021860,"1860082412","30.2","-75.9",70
AL021860,"1860082418","31.5","-75.3",70
AL021860,"1860082500","33.0","-74.5",80
AL021860,"1860082506","34.4","-73.5",80
AL021860,"1860082512","35.8","-72.1",90
AL021860,"1860082518","37.2","-71.0",90
AL021860,"1860082600","38.5","-69.9",80
AL021860,"1860082606","39.8","-68.9",80
AL021860,"1860082612","41.0","-68.0",70
AL021860,"1860082618","42.0","-67.1",70
AL041860,"1860091100","25.1","-83.8",90
AL041860,"1860091106","25.2","-84.1",90
AL041860,"1860091112","25.2","-84.5",90
AL041860,"1860091118","25.2","-84.8",90
AL041860,"1860091200","25.2","-85.2",90
AL041860,"1860091206","25.3","-85.6",90
AL041860,"1860091212","25.4","-86.0",90
AL041860,"1860091218","25.5","-86.6",90
AL041860,"1860091300","25.6","-87.1",90
AL041860,"1860091306","25.7","-87.6",90
AL041860,"1860091312","25.9","-88.1",90
AL041860,"1860091318","26.2","-88.6",90
AL041860,"1860091400","26.7","-89.3",90
AL041860,"1860091406","27.2","-89.6",90
AL041860,"1860091412","27.7","-89.8",90
AL041860,"1860091418","28.3","-89.8",90
AL041860,"1860091500","28.9","-89.7",90
AL041860,"1860091506","29.5","-89.6",90
AL041860,"1860091512","30.1","-89.4",90
AL041860,"1860091518","30.8","-89.1",70
AL041860,"1860091600","31.8","-88.6",50
AL041860,"1860091606","33.0","-88.0",40
AL051860,"1860091800","22.2","-66.1",40
AL051860,"1860091806","22.7","-66.8",40
AL051860,"1860091812","23.2","-67.5",40
AL051860,"1860091818","23.7","-68.1",40
AL051860,"1860091900","24.2","-68.8",50
AL051860,"1860091906","25.1","-69.4",50
AL051860,"1860091912","26.0","-70.0",60
AL051860,"1860091918","26.9","-70.3",60
AL051860,"1860092000","28.2","-70.6",60
AL051860,"1860092006","29.6","-70.8",60
AL051860,"1860092012","31.0","-71.0",60
AL051860,"1860092018","32.5","-71.0",60
AL051860,"1860092100","34.3","-70.6",60
AL051860,"1860092106","36.0","-70.0",60
AL051860,"1860092112","37.5","-69.3",60
AL051860,"1860092118","39.0","-68.5",60
AL061860,"1860093000","22.4","-91.0",50
AL061860,"1860093006","22.6","-91.1",50
AL061860,"1860093012","23.0","-91.3",60
AL061860,"1860093018","23.4","-91.5",60
AL061860,"1860100100","23.7","-91.6",70
AL061860,"1860100106","24.4","-91.9",70
AL061860,"1860100112","25.1","-92.0",80
AL061860,"1860100118","26.0","-92.1",80
AL061860,"1860100200","26.8","-92.0",80
